colloq_name,title,museum_id,classification,creation_date
Picasso,"Sculptor Before his Sculpture, with a Young Girl in a Turban and Sculpted Head, plate one from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Painter with Two Models Looking at a Canvas, plate two from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Bull and Horse in the Arena, plate three from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Painter and Model Knitting, plate four from Le Chef d'oeuvre",AIC,Prints and Drawings,
Picasso,"Sculptor with Sculpture and Other Works, plate five from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Bald Painter Before his Easel, plate six from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Painter Picking up his Brush, with a Model in a Turban, plate seven from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Painter Working Observed by Nude Model, plate eight from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Three Standing Nudes, With Sketches of Faces, plate nine from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Painter Before his Painting, plate eleven from Le Chef d'oeuvre",AIC,Prints and Drawings,
Picasso,"Painter Before his Easel with a Long-Haired Model, plate twelve from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,"Seated Nude and Sketches (Horses, Bulls..), plate ten from Le Chef d'oeuvre inconnu",AIC,Prints and Drawings,
Picasso,Plate 1 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 2 and 3 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plate 4 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 5 and 6 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 7 and 8 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plate 9 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,"Plates 10, 11, and 12 from Poèmes et Lithographies",AIC,Prints and Drawings,
Picasso,Plates 13 and 14 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 15 and 16 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 17 and 18 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 19 and 20 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 21 and 22 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 23 and 24 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Plates 25 and 26 from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Dancer,AIC,Prints and Drawings,
Picasso,Couverture pour Dessins d'un Demi-Siecle,AIC,Prints and Drawings,
Picasso,"The Donkey, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Bull, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Spanish Bull, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Ram, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Cat, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Dog, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Goat, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Doe, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Wolf, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Lioness, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Monkey, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The White Eagle, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Vulture, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Sparrow Hawk, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Ostrich, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Rooster, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Mother Hen, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Turkey, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Pigeon, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Goldfinch, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Bee, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Butterfly, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Wasp, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Lobster, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Spider, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Dragonfly, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Lizard, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Toad, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Frogs, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,"The Grasshopper, from Histoire naturelle",AIC,Prints and Drawings,
Picasso,Cover to Histoire naturelle,AIC,Prints and Drawings,
Picasso,Text from Histoire naturelle,AIC,Prints and Drawings,
Picasso,Weeping Woman I,AIC,Prints and Drawings,
Picasso,Folio Cover from Poèmes et Lithographies,AIC,Prints and Drawings,
Picasso,Text and title page for The Dream and Lie of Franco,AIC,Prints and Drawings,
Picasso,Seated Woman (recto); Study (verso),AIC,Prints and Drawings,
Picasso,Woman in an Armchair,AIC,Prints and Drawings,
Picasso,The Faun Musician,AIC,Prints and Drawings,
Picasso,Pierrot,AIC,Prints and Drawings,
Picasso,Three Nudes Reclining on a Beach,AIC,Prints and Drawings,
Picasso,"Deucalion and Pyrrha Create a New Human Race, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Profile and Head of a Woman, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"The Fall of Phaeton with the Sun Chariot, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Heads, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"The Love of Jupiter and Semele (third plate), from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Three Female Nudes, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,Head of Young Boy,AIC,Prints and Drawings,
Picasso,"Minyas' Daughters Refuse to Recognize the God Bacchus, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Four Heads of Men, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"The Combat of Perseus and Phineas for Andromeda, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Arachne Showing Her Work, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Struggle Between Tereus and His Sister-In-Law Philomela (third plate), from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Four Seated Nude Men, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Cephalus Kills His Wife Procris by Accident, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Head of a Bearded Man and a Veiled Woman, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Meleager Kills the Calydonian Boar, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Three Fragments of Heads, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Hercules Kills the Centaur Nessus, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Four Women in Flight, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Eurydice Stung by a Serpent (second plate), from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Seated Woman and Horse, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Death of Orpheus, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Two Wrestlers Observed by Three Nude Women, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Nestor's Stories About the Trojan War, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Two Female Nudes I, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Polyxena, Priam's Daughter, is Sacrificed on Achilles's Tomb, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Partial Female Figure, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Vertumnus Amorously Pursues Pomona, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Two Heads of Women, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,"Numa Follows the Lessons of Pythagoras, from Les Métamorphoses",AIC,Prints and Drawings,
Picasso,Head of a Woman,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Harlequin,AIC,Prints and Drawings,
Picasso,The Two Saltimbanques,AIC,Prints and Drawings,
Picasso,The Barbarous Dance,AIC,Prints and Drawings,
Picasso,Mustachioed Man with a Guitar,AIC,Prints and Drawings,
Picasso,Woman Standing with One Arm behind Her Head,AIC,Prints and Drawings,
Picasso,Bullfight,AIC,Prints and Drawings,
Picasso,Head of a Man with a Striped Shirt,AIC,Prints and Drawings,
Picasso,Painter and Model,AIC,Prints and Drawings,
Picasso,"Sculpture, from Six contes fantasques",AIC,Prints and Drawings,
Picasso,Guitar on a Table,AIC,Prints and Drawings,
Picasso,Composition,AIC,Prints and Drawings,
Picasso,Portrait of Nusch Éluard,AIC,Prints and Drawings,
Picasso,Old Man,AIC,Prints and Drawings,
Picasso,Combat of Centaurs,AIC,Prints and Drawings,
Picasso,Flowers in a Vase,AIC,Prints and Drawings,
Picasso,Head of Harlequin,AIC,Prints and Drawings,
Picasso,Seated Woman in an Armchair,AIC,Prints and Drawings,
Picasso,"Woman, Amor, and Harlequin Playing the Guitar",AIC,Prints and Drawings,
Picasso,The Dream and Lie of Franco (Plate II),AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch I,AIC,Prints and Drawings,
Picasso,Still-Life with Lunch II,AIC,Prints and Drawings,
Picasso,"Two Tales: The Centaur Picado, The Twilight of the Faun (Deux Contes: Le Centaure Picador, Le Crépuscule d'un Faune)",AIC,Prints and Drawings,
Picasso,The Unknown Masterpiece (Le Chef d’Oeuvre Inconnu),AIC,Prints and Drawings,
Picasso,"Salomé, from The Saltimbanques",AIC,Prints and Drawings,
Picasso,Man with a Clarinet,AIC,Prints and Drawings,
Picasso,Marie–Thérèse Seated on the Ground,AIC,Prints and Drawings,
Picasso,Portrait of Jacqueline,AIC,Prints and Drawings,
Picasso,Reclining Nude (Sleeping Woman),AIC,Prints and Drawings,
Picasso,Head of a Woman with a Chignon (Fernande),AIC,Prints and Drawings,
Picasso,The Two Friends,AIC,Prints and Drawings,
Picasso,"Plate 222, from 347 gravures",AIC,Prints and Drawings,
Picasso,Man with a Guitar,AIC,Prints and Drawings,
Picasso,"In the Theater: The Clyster, plate 6 from The Magnificent Cuckold",AIC,Prints and Drawings,
Monet,Poppy Field (Giverny),AIC,Painting and Sculpture of Europe,
Monet,Irises,AIC,Painting and Sculpture of Europe,
Monet,The Beach at Sainte-Adresse,AIC,Painting and Sculpture of Europe,
Monet,Cliff Walk at Pourville,AIC,Painting and Sculpture of Europe,
Monet,"Stacks of Wheat (End of Day, Autumn)",AIC,Painting and Sculpture of Europe,
Monet,"Venice, Palazzo Dario",AIC,Painting and Sculpture of Europe,
Monet,Vétheuil,AIC,Painting and Sculpture of Europe,
Monet,Caricature of Léon Manchon,AIC,Prints and Drawings,
Monet,Caricature of Jules Didier (“Butterfly Man”),AIC,Prints and Drawings,
Monet,Caricature of a Man with a Big Cigar,AIC,Prints and Drawings,
Monet,Caricature of Mario Uchard,AIC,Prints and Drawings,
Monet,Caricature of a Man in the Small Hat,AIC,Prints and Drawings,
Monet,Caricature of Henri Cassinelli (“Rufus Croutinelli”),AIC,Prints and Drawings,
Monet,Caricature of Auguste Vacquerie,AIC,Prints and Drawings,
Monet,The Customs House at Varengeville,AIC,Painting and Sculpture of Europe,
Monet,"Charing Cross Bridge, London",AIC,Painting and Sculpture of Europe,
Monet,Apples and Grapes,AIC,Painting and Sculpture of Europe,
Monet,The Artist's House at Argenteuil,AIC,Painting and Sculpture of Europe,
Monet,"Stack of Wheat (Snow Effect, Overcast Day)",AIC,Painting and Sculpture of Europe,
Monet,Branch of the Seine near Giverny (Mist),AIC,Painting and Sculpture of Europe,
Monet,Water Lilies,AIC,Painting and Sculpture of Europe,
Monet,"Arrival of the Normandy Train, Gare Saint-Lazare",AIC,Painting and Sculpture of Europe,
Monet,"Venice, San Giorgio Maggiore",AIC,,
Monet,Vétheuil,AIC,Painting and Sculpture of Europe,
Monet,"Houses of Parliament, London",AIC,Painting and Sculpture of Europe,
Monet,Étretat: The Beach and the Falaise d'Amont,AIC,Painting and Sculpture of Europe,
Monet,"Rocks at Port-Goulphar, Belle-Île",AIC,Painting and Sculpture of Europe,
Monet,"Waterloo Bridge, Sunlight Effect",AIC,Painting and Sculpture of Europe,
Monet,Boats on the Beach at Étretat,AIC,Painting and Sculpture of Europe,
Monet,Stacks of Wheat (End of Summer),AIC,Painting and Sculpture of Europe,
Monet,Bordighera,AIC,Painting and Sculpture of Europe,
Monet,"On the Bank of the Seine, Bennecourt",AIC,Painting and Sculpture of Europe,
Monet,"The Departure of the Boats, Étretat",AIC,Painting and Sculpture of Europe,
Monet,"Stacks of Wheat (Sunset, Snow Effect)",AIC,Painting and Sculpture of Europe,
Monet,The Petite Creuse River,AIC,Painting and Sculpture of Europe,
Monet,"Sandvika, Norway",AIC,Painting and Sculpture of Europe,
Monet,Water Lily Pond,AIC,Painting and Sculpture of Europe,
Monet,Water Lily Pond,AIC,Painting and Sculpture of Europe,
Monet,"Stack of Wheat (Thaw, Sunset)",AIC,Painting and Sculpture of Europe,
Monet,"Waterloo Bridge, Gray Weather",AIC,Painting and Sculpture of Europe,
Monet,"Cliffs and Sea, Sainte-Adresse",AIC,Prints and Drawings,
Monet,Stack of Wheat,AIC,Painting and Sculpture of Europe,
Monet,Caricature of a Man Standing by Desk (recto); Sketch of Male Head in Profile (verso),AIC,Prints and Drawings,
Monet,Caricature of a Man with a Large Nose,AIC,Prints and Drawings,
Monet,Caricature of Eugène Marcel,AIC,Prints and Drawings,
Monet,Boy in the Country,AIC,Prints and Drawings,
Monet,Stacks of Wheat,AIC,Prints and Drawings,
Manet,Mademoiselle Isabelle Lemonnier,AIC,Prints and Drawings,
Manet,The Barricade,AIC,Prints and Drawings,
Manet,Beggar with Oysters (Philosopher),AIC,Painting and Sculpture of Europe,
Manet,"Sketches of Snails, Flowering Plant",AIC,Prints and Drawings,
Manet,Berthe Morisot in Silhouette,AIC,Prints and Drawings,
Manet,"Charles Baudelaire, In Profile II",AIC,Prints and Drawings,
Manet,The Execution of Maximilian,AIC,Prints and Drawings,
Manet,Woman Reading,AIC,Painting and Sculpture of Europe,
Manet,Portrait of a Woman with a Black Fichu,AIC,Painting and Sculpture of Europe,
Manet,The Tragic Actor (Rouvière in the role of Hamlet),AIC,Prints and Drawings,
Manet,Jesus Mocked by the Soldiers,AIC,Painting and Sculpture of Europe,
Manet,Portrait of Berthe Morisot with a Fan,AIC,Prints and Drawings,
Manet,"Profile of Eva Gonzales, Turned to the Left",AIC,Prints and Drawings,
Manet,Jeanne (Spring),AIC,Prints and Drawings,
Manet,The Philosopher,AIC,Prints and Drawings,
Manet,Bullfight,AIC,Painting and Sculpture of Europe,
Manet,"The Boy with a Sword, Turned to the Left III",AIC,Prints and Drawings,
Manet,Seated Nude,AIC,Prints and Drawings,
Manet,Boy with Pitcher (La Régalade),AIC,Painting and Sculpture of Europe,
Manet,Berthe Morisot,AIC,Prints and Drawings,
Manet,Fish (Still Life),AIC,Painting and Sculpture of Europe,
Manet,"Charles Baudelaire, Full Face III",AIC,Prints and Drawings,
Manet,The Toilette,AIC,Prints and Drawings,
Manet,Exotic Flower (Woman in a Mantilla),AIC,Prints and Drawings,
Manet,Exotic Flower (Woman in a Mantilla),AIC,Prints and Drawings,
Manet,Berthe Morisot in Silhouette,AIC,Prints and Drawings,
Manet,Berthe Morisot in Black,AIC,Prints and Drawings,
Manet,Punch,AIC,Prints and Drawings,
Manet,The rue Mosnier with Gas Lamp,AIC,Prints and Drawings,
Manet,Civil War,AIC,Prints and Drawings,
Manet,The Little Girl,AIC,Prints and Drawings,
Manet,Line in Front of the Butcher Shop,AIC,Prints and Drawings,
Manet,The Ballet Dancer (Don Mariano Camprubi),AIC,Prints and Drawings,
Manet,Lola de Valence,AIC,Prints and Drawings,
Manet,The Boy Carrying a Tray,AIC,Prints and Drawings,
Manet,The Cats,AIC,Prints and Drawings,
Manet,The Cats' Rendezvous,AIC,Prints and Drawings,
Manet,Dead Toreador,AIC,Prints and Drawings,
Manet,The Little Cavaliers,AIC,Prints and Drawings,
Manet,The Urchin,AIC,Prints and Drawings,
Manet,Lola de Valence,AIC,Prints and Drawings,
Manet,Head of a Woman and Head of a Bearded Man,AIC,Prints and Drawings,
Manet,Lola de Valence,AIC,Prints and Drawings,
Manet,In the Upper Gallery,AIC,Prints and Drawings,
Manet,The Absinthe Drinker,AIC,Prints and Drawings,
Manet,The Spanish Singer,AIC,Prints and Drawings,
Manet,The Urchin,AIC,Prints and Drawings,
Manet,Boy Blowing Soap Bubbles,AIC,Prints and Drawings,
Manet,The Races at Longchamp,AIC,Painting and Sculpture of Europe,
Manet,"Sea View, Calm Weather (Vue de mer, temps calme)",AIC,Painting and Sculpture of Europe,
Manet,Olympia (published plate),AIC,Prints and Drawings,
Manet,The Little Cavaliers,AIC,Prints and Drawings,
Manet,The Absinthe Drinker,AIC,Prints and Drawings,
Manet,Portrait of Alphonse Maureau,AIC,Prints and Drawings,
Manet,Beggar with a Duffle Coat (Philosopher),AIC,Painting and Sculpture of Europe,
Manet,Phillip IV King of Spain,AIC,Prints and Drawings,
Manet,M. Manet (The Artist's Father) II,AIC,Prints and Drawings,
Manet,"Victorine Meurent in the Costume of an ""Espada""",AIC,Prints and Drawings,
Manet,Dead Christ with Angels,AIC,Prints and Drawings,
Manet,Marine,AIC,Prints and Drawings,
Manet,"Charles Baudelaire, Full Face III",AIC,Prints and Drawings,
Manet,Olympia (published plate),AIC,Prints and Drawings,
Manet,Portrait of Félix Bracquémond,AIC,Prints and Drawings,
Manet,The Philosopher,AIC,Prints and Drawings,
Manet,The Smoker II,AIC,Prints and Drawings,
Manet,Boy Blowing Soap Bubbles,AIC,Prints and Drawings,
Manet,Line in Front of the Butcher Shop,AIC,Prints and Drawings,
Manet,"Hat and Guitar, Frontispiece for the edition of fourteen etchings",AIC,Prints and Drawings,
Manet,Odalisque,AIC,Prints and Drawings,
Manet,Odalisque,AIC,Prints and Drawings,
Manet,Les Chats,AIC,Prints and Drawings,
Manet,L'après-midi d'un faune,AIC,Prints and Drawings,
Manet,The Gypsies,AIC,Prints and Drawings,
Manet,Dead Christ with Angels,AIC,Prints and Drawings,
Manet,At the Café (unpublished plate),AIC,Prints and Drawings,
Manet,"Title Page and Text, from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"Head of a Raven in Profile, from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"Flying Raven: ex libris, from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"Under the Lamp (""Once upon a midnight dreary...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"The Raven on the Bust of Pallas (""Perched upon a bust of Pallas...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"At the window (""Open here I flung the shutter...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"The Chair (""That shadow that lies floating on the floor...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,The Little Gypsies,AIC,Prints and Drawings,
Manet,Young Man Standing (Léon Leenhoff) (recto); Sketch of Standing Boy (verso),AIC,Prints and Drawings,
Manet,"Sketches of Marine Scenes (recto); Two Sketches: Beside Stormy Coast, Cloudy Seascape",AIC,Prints and Drawings,
Manet,The Races,AIC,Prints and Drawings,
Manet,The Arch of the Bridge,AIC,Prints and Drawings,
Manet,The River in the Plain,AIC,Prints and Drawings,
Manet,Le Fleuve,AIC,Prints and Drawings,
Manet,The Races,AIC,Prints and Drawings,
Manet,"Sketches from “The Gypsies,” “The Spanish Ballet,” and “Lola de Valence” for “L’Autographe au Salon de 1865”",AIC,Prints and Drawings,
Manet,At the Prado I,AIC,Prints and Drawings,
Manet,"Dragonfly, plate 1 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The Mountain, plate 2 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The High Valley, plate 3 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The River in the Plain, plate 4 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The Parapet of the Bridge, plate 5 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The Arch of the Bridge, plate 6 from Le Fleuve",AIC,Prints and Drawings,
Manet,"The Sea, plate 7 from Le Fleuve",AIC,Prints and Drawings,
Manet,"Swallows, plate 8 from Le Fleuve",AIC,Prints and Drawings,
Manet,The Man with the Dog,AIC,Prints and Drawings,
Manet,"Title Page and Text, from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"Hat and Guitar, frontispiece for the edition of fourteen etchings",AIC,Prints and Drawings,
Manet,The Absinthe Drinker,AIC,Prints and Drawings,
Manet,"Flying Raven: ex libris, from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"Under the Lamp (""Once upon a midnight dreary...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"At the window (""Open here I flung the shutter...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"The Raven on the Bust of Pallas (""Perched upon a bust of Pallas...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Manet,"The Chair (""That shadow that lies floating on the floor...""), from The Raven (Le Corbeau)",AIC,Prints and Drawings,
Bacon,Figure with Meat,AIC,Contemporary Art,
Lorrain,Sketch of Foliage and Branches,AIC,Prints and Drawings,
Lorrain,Study for Pilgrims at Emmaus,AIC,Prints and Drawings,
Lorrain,The Cowherd,AIC,Prints and Drawings,
Lorrain,The Ford,AIC,Prints and Drawings,
Lorrain,The Four Goats,AIC,Prints and Drawings,
Lorrain,The Dance on the River Bank,AIC,Prints and Drawings,
Lorrain,The Country Dance,AIC,Prints and Drawings,
Lorrain,The Cowherd,AIC,Prints and Drawings,
Lorrain,The Herd Returning in Stormy Weather,AIC,Prints and Drawings,
Lorrain,Harbor Scene with Rising Sun,AIC,Prints and Drawings,
Lorrain,Scene of Brigands,AIC,Prints and Drawings,
Lorrain,The Roman Forum,AIC,Prints and Drawings,
Lorrain,View of Delphi with a Procession,AIC,Painting and Sculpture of Europe,
Lorrain,The Rape of Europa,AIC,Prints and Drawings,
Lorrain,Coast Scene with an Artist Drawing,AIC,Prints and Drawings,
Lorrain,The Goatherd,AIC,Prints and Drawings,
Lorrain,"Time, Apollo and the Seasons",AIC,Prints and Drawings,
Lorrain,The Wooden Bridge (Rebecca and Eliezer),AIC,Prints and Drawings,
Lorrain,Two Frigate,AIC,Prints and Drawings,
Lorrain,Panorama from the Sasso,AIC,Prints and Drawings,
Lorrain,The Herd at the Watering Place,AIC,Prints and Drawings,
Lorrain,The Flight into Egypt,AIC,Prints and Drawings,
Lorrain,Classical Landscape - Tivoli,AIC,Prints and Drawings,
Lorrain,Study for a Scene with Brigands,AIC,Prints and Drawings,
Lorrain,The Two Landscapes,AIC,Prints and Drawings,
Lorrain,Seated Woman and Other Sketches,AIC,Prints and Drawings,
Lorrain,Arabesque,AIC,Prints and Drawings,
Lorrain,A Rocky Hillside,AIC,Prints and Drawings,
Lorrain,The Tempest,AIC,Prints and Drawings,
Lorrain,River Scene,AIC,Prints and Drawings,
Lorrain,Seascape,AIC,Prints and Drawings,
Lorrain,Italianate River Landscape with Bridge with Tower,AIC,Prints and Drawings,
Lorrain,Dancers and Musicians Before Village with Ruined Tower,AIC,Prints and Drawings,
Lorrain,Landscape with Walled Town,AIC,Prints and Drawings,
Lorrain,Nymphs and Satyrs Playing Musical Instruments,AIC,Prints and Drawings,
Lorrain,Buildings Beside Lagoon,AIC,Prints and Drawings,
Lorrain,Harbor with a Large Tower,AIC,Prints and Drawings,
Lorrain,Harbor Scene with a Lighthouse,AIC,Prints and Drawings,
Lorrain,The Shipwreck,AIC,Prints and Drawings,
Lorrain,"A Wooded River Landscape with Jacob, Laban, and His Daughters",AIC,Prints and Drawings,
Ernst,C'est La Vie / Le Marchard d'Ucel,AIC,Prints and Drawings,
Ernst,Untitled,AIC,Prints and Drawings,
Ernst,Hommage a Rimbaud,AIC,Prints and Drawings,
Ernst,Personnages,AIC,Prints and Drawings,
Ernst,Un chant d'amour,AIC,Prints and Drawings,
Ernst,Figure,AIC,Prints and Drawings,
Ernst,Coquillage,AIC,Prints and Drawings,
Ernst,The Blue Forest,AIC,Modern Art,
Ernst,Human Figure with Two Birds,AIC,Modern Art,
Ernst,Summer Night in Arizona,AIC,Modern Art,
Ernst,Rhythms,AIC,Prints and Drawings,
Ernst,Mattamathics,AIC,Modern Art,
Ernst,The Stallion,AIC,Prints and Drawings,
Ernst,The Chorus of the Shipwrecked: And the Day Doesn't Exist at All,AIC,Prints and Drawings,
Ernst,"Here We Are in France, from Ubu Enchaîné",AIC,Prints and Drawings,
Ernst,Collage with text (Pie XI: La calvitie vous guette...),AIC,Prints and Drawings,
Ernst,"Set Design for Alfred Jarry, Ubu Enchaîné",AIC,Prints and Drawings,
Ernst,Mask,AIC,Prints and Drawings,
Ernst,Self-Constructed Little Machine,AIC,Prints and Drawings,
Ernst,The Massacre of the Innocents,AIC,Prints and Drawings,
Ernst,Untitled (Birds),AIC,Modern Art,
Ernst,Marceline and Marie,AIC,Prints and Drawings,
Ernst,Untitled (Loplop Presents),AIC,Prints and Drawings,
Ernst,Untitled (Loplop Presents),AIC,Prints and Drawings,
Ernst,Garden Airplane-Trap,AIC,Modern Art,
Ernst,Untitled (The Bird People),AIC,Prints and Drawings,
Ernst,An Anxious Friend,AIC,Modern Art,
Ernst,Landscape,AIC,Modern Art,
Ernst,Dada Gauguin,AIC,Prints and Drawings,
Ernst,"Plate One, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,Spanish Physician,AIC,Modern Art,
Ernst,Forest and Sun,AIC,Prints and Drawings,
Ernst,"Plate Two, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate Three, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate Four, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate five. from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate Six, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate Seven, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Plate Eight, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Title Page, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,"Portfolio wrapper, from Long Live Fashion, Down with Art",AIC,Prints and Drawings,
Ernst,Halleluiah,AIC,Modern Art,
Ernst,Forest and Sun,AIC,Modern Art,
Ernst,Barbarians Marching to the West,AIC,Prints and Drawings,
Ernst,The Beautiful Season,AIC,Prints and Drawings,
Ernst,The Gallant Sheep (La Brebis Galante),AIC,Prints and Drawings,
